Player,Season_x,Age_x,Tm_x,Lg_x,G_x,MP_x,Ht,GS_x,MP.1_x,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%_x,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd
Harrison Barnes,2016-17,24,DAL,NBA,79,35.5,6-8,79,2803,7.7,16.4,6.7,13.6,1.0,2.9,3.1,3.6,1.2,3.9,5.1,1.5,0.8,0.2,1.3,1.6,19.5,0.468,0.492,0.351,0.498,0.861,0.541,16.3,0.173,0.22,3.7,13.2,8.2,7.8,1.2,0.5,6.8,25.3,106,111,2.5,2.1,4.6,0.079,-0.7,-1.2,-1.9,0.1,2.31475609756,3.97817073171,48.7073170732,29.3658536585,0.329268292683,0.0853658536585,1.89024390244,2.9756097561,2.15277777778
Hassan Whiteside,2016-17,27,MIA,NBA,77,32.6,7-0,77,2513,7.8,13.9,7.8,13.9,0.0,0.0,3.2,5.1,4.2,11.4,15.6,0.8,0.8,2.3,2.2,3.2,18.8,0.557,0.557,,0.557,0.628,0.579,22.6,0.0,0.368,12.8,35.3,24.0,3.8,1.1,5.0,12.0,22.7,113,100,4.2,5.3,9.5,0.181,-2.0,1.5,-0.5,0.9,1.89841463415,3.505,42.5853658537,26.1463414634,0.280487804878,0.0609756097561,3.91463414634,8.28048780488,4.28
Ian Clark,2016-17,25,GSW,NBA,77,14.8,6-3,0,1137,6.7,13.7,4.7,8.5,1.9,5.2,1.4,1.8,0.7,3.2,3.9,2.8,1.2,0.3,1.7,2.4,16.7,0.487,0.556,0.374,0.558,0.759,0.575,13.1,0.376,0.134,2.3,9.1,5.9,11.2,1.7,0.6,10.7,19.5,108,108,1.0,1.3,2.3,0.099,-0.6,-1.4,-2.0,0.0,1.04479166667,4.29375,23.9166666667,17.0833333333,0.53125,0.114583333333,0.354166666667,0.520833333333,0.85
Iman Shumpert,2016-17,26,CLE,NBA,76,25.5,6-5,31,1937,3.7,9.1,2.0,4.2,1.7,4.9,1.3,1.7,0.7,3.3,4.1,2.0,1.2,0.5,1.4,2.8,10.5,0.411,0.469,0.36,0.507,0.789,0.536,9.0,0.534,0.184,2.3,9.9,6.2,7.8,1.6,1.1,12.9,13.9,104,112,0.7,1.4,2.0,0.05,-1.3,0.0,-1.3,0.3,1.58642857143,3.89581632653,24.7142857143,16.6020408163,0.448979591837,0.0918367346939,0.938775510204,1.59183673469,1.29577464789
Isaiah Thomas,2016-17,27,BOS,NBA,76,33.8,5-9,76,2569,9.6,20.6,6.1,11.6,3.4,9.1,8.3,9.1,0.6,2.3,2.9,6.3,1.0,0.2,2.9,2.3,30.8,0.463,0.528,0.379,0.546,0.909,0.625,26.5,0.439,0.441,1.9,7.0,4.4,32.6,1.4,0.4,10.7,34.0,122,112,10.9,1.6,12.6,0.235,8.8,-3.3,5.5,4.8,2.26483516484,4.03153846154,82.8571428571,54.6813186813,1.64835164835,0.307692307692,0.824175824176,1.40659340659,1.171875
Isaiah Whitehead,2016-17,21,BRK,NBA,73,22.5,6-4,26,1643,4.5,11.1,3.5,7.9,1.0,3.3,2.0,2.5,0.7,3.3,4.0,4.2,0.9,0.8,3.1,3.8,11.9,0.402,0.446,0.295,0.445,0.805,0.487,7.5,0.293,0.222,2.1,9.7,5.9,17.7,1.2,1.7,20.3,18.2,91,113,-1.7,0.9,-0.8,-0.023,-4.3,-0.6,-4.9,-1.2,1.54789473684,4.15052631579,36.8421052632,26.6578947368,0.552631578947,0.210526315789,0.986842105263,2.02631578947,1.29310344828
Ish Smith,2016-17,28,DET,NBA,81,24.1,6-0,32,1955,6.1,13.8,5.5,11.9,0.5,1.9,1.3,1.9,0.4,3.9,4.3,7.7,1.1,0.6,2.1,2.3,14.0,0.439,0.467,0.267,0.458,0.706,0.477,14.7,0.14,0.136,1.1,12.4,6.6,32.5,1.6,1.4,12.4,20.5,103,108,0.9,2.2,3.1,0.076,-1.2,0.4,-0.8,0.6,1.81268292683,4.48841463415,63.0853658537,48.9146341463,0.80487804878,0.390243902439,0.975609756098,1.87804878049,1.23076923077
JJ Redick,2016-17,32,LAC,NBA,78,28.2,6-4,78,2198,6.5,14.6,3.2,6.9,3.3,7.7,2.9,3.3,0.2,2.6,2.8,1.8,0.9,0.2,1.6,2.0,19.2,0.445,0.462,0.429,0.558,0.891,0.599,14.8,0.526,0.227,0.6,7.9,4.3,7.8,1.3,0.5,9.1,21.9,113,112,3.3,1.5,4.8,0.105,2.0,-2.0,0.0,1.1,2.01264367816,4.29551724138,34.5402298851,20.7471264368,0.413793103448,0.195402298851,0.781609195402,1.24137931034,1.07936507937
JaMychal Green,2016-17,26,MEM,NBA,77,27.3,6-9,75,2101,4.3,8.6,3.3,6.1,0.9,2.5,2.3,2.9,2.9,6.5,9.3,1.4,0.8,0.6,1.6,4.2,11.8,0.5,0.549,0.379,0.555,0.802,0.601,13.5,0.29,0.334,8.8,21.1,14.8,6.3,1.1,1.5,14.1,14.4,117,107,3.1,2.6,5.8,0.131,-0.4,1.0,0.6,1.4,1.72011363636,3.85125,37.8295454545,29.2954545455,0.454545454545,0.0568181818182,1.23863636364,2.27272727273,1.62686567164
Jabari Parker,2016-17,21,MIL,NBA,51,33.9,6-8,50,1728,8.3,17.0,7.0,13.2,1.4,3.7,3.4,4.5,1.6,4.9,6.5,3.0,1.1,0.5,1.9,2.3,21.4,0.49,0.525,0.365,0.53,0.743,0.563,19.1,0.219,0.268,5.4,15.7,10.6,14.3,1.5,1.1,9.2,26.5,110,110,2.6,1.5,4.1,0.113,1.5,-1.3,0.3,1.0,2.37764705882,4.2231372549,63.568627451,42.3921568627,0.666666666667,0.313725490196,1.90196078431,3.62745098039,1.94
Jae Crowder,2016-17,26,BOS,NBA,72,32.4,6-6,72,2335,5.1,11.1,2.7,5.0,2.4,6.1,2.7,3.3,0.7,5.7,6.4,2.4,1.1,0.4,1.2,2.5,15.4,0.463,0.54,0.398,0.572,0.811,0.613,14.9,0.547,0.301,2.3,17.3,9.9,10.1,1.5,0.8,8.8,17.0,119,109,4.2,2.5,6.7,0.137,1.4,0.1,1.5,2.1,2.18617977528,4.05292134831,50.0337078652,36.9550561798,0.76404494382,0.191011235955,1.49438202247,2.43820224719,1.70512820513
Jahlil Okafor,2016-17,21,PHI,NBA,50,22.7,6-11,33,1134,7.7,15.0,7.7,15.0,0.0,0.0,3.4,5.0,2.6,5.0,7.6,1.8,0.6,1.6,2.9,3.9,18.7,0.514,0.514,,0.514,0.671,0.546,14.8,0.0,0.335,7.9,15.5,11.7,9.0,0.9,3.4,14.4,24.1,101,110,0.1,1.1,1.2,0.05,-3.4,0.1,-3.3,-0.4,0.933536585366,2.47731707317,25.5,17.1829268293,0.182926829268,0.0365853658537,1.89024390244,3.71951219512,3.22916666667
Jakob Poeltl,2016-17,21,TOR,NBA,54,11.6,7-0,4,626,3.9,6.6,3.9,6.6,0.0,0.0,1.8,3.3,4.5,5.0,9.5,0.7,1.0,1.2,1.7,6.5,9.5,0.583,0.583,,0.583,0.544,0.589,12.2,0.0,0.496,14.1,15.7,14.9,2.7,1.4,2.8,17.2,12.1,118,108,0.9,0.7,1.6,0.125,-1.2,0.5,-0.7,0.2,0.534285714286,2.80791208791,8.61538461538,6.48351648352,0.0879120879121,0.032967032967,1.0,1.97802197802,1.97826086957
Jamal Crawford,2016-17,36,LAC,NBA,82,26.3,6-5,1,2157,6.0,14.5,4.1,9.1,1.9,5.4,2.9,3.4,0.3,1.9,2.2,3.6,1.0,0.2,2.2,1.9,16.8,0.413,0.444,0.36,0.48,0.857,0.526,12.0,0.371,0.234,0.9,5.7,3.3,15.1,1.4,0.5,12.3,22.7,102,112,0.5,1.4,1.9,0.042,-1.0,-2.1,-3.0,-0.6,1.73284090909,3.92477272727,40.5,25.9772727273,0.522727272727,0.340909090909,0.670454545455,1.09090909091,1.07272727273
Jamal Murray,2016-17,19,DEN,NBA,82,21.5,6-4,10,1764,6.0,14.9,3.7,7.9,2.3,7.0,2.2,2.4,0.8,3.5,4.4,3.5,1.1,0.5,2.3,2.5,16.6,0.404,0.466,0.334,0.483,0.883,0.518,11.9,0.471,0.164,2.6,10.7,6.7,14.0,1.4,1.1,12.6,21.6,103,114,0.6,0.7,1.4,0.037,-0.5,-2.1,-2.6,-0.3,1.62358024691,4.49864197531,36.4814814815,24.4938271605,0.703703703704,0.16049382716,0.728395061728,1.22222222222,1.07272727273
Jameer Nelson,2016-17,34,DEN,NBA,75,27.3,6-0,39,2045,4.7,10.6,2.9,5.8,1.9,4.8,0.8,1.1,0.5,2.9,3.4,6.8,0.9,0.1,2.3,3.5,12.1,0.444,0.489,0.388,0.531,0.714,0.544,11.4,0.452,0.104,1.5,8.8,5.2,26.0,1.3,0.3,17.0,15.8,111,115,2.3,0.5,2.8,0.065,0.3,-2.3,-2.0,0.0,1.69519480519,3.71415584416,55.8311688312,44.2207792208,1.0,0.376623376623,0.688311688312,1.1038961039,1.10416666667
James Ennis,2016-17,26,MEM,NBA,64,23.5,6-7,28,1501,3.5,7.7,2.3,4.4,1.2,3.3,2.1,2.6,1.7,4.6,6.2,1.5,1.1,0.5,1.4,4.0,10.3,0.455,0.516,0.372,0.534,0.782,0.581,10.6,0.427,0.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13.0,112,108,1.4,1.7,3.2,0.101,-1.0,1.0,0.0,0.8,1.33827586207,3.35620689655,19.7356321839,13.7816091954,0.252873563218,0.0804597701149,0.574712643678,1.2183908046,1.04166666667
James Harden,2016-17,27,HOU,NBA,81,36.4,6-5,81,2947,8.2,18.7,5.0,9.5,3.2,9.2,9.1,10.8,1.2,6.9,8.1,11.1,1.5,0.5,5.7,2.6,28.8,0.44,0.53,0.347,0.525,0.847,0.613,27.3,0.493,0.575,3.5,20.9,12.2,50.7,2.0,1.0,19.5,34.2,118,107,11.5,3.6,15.0,0.245,8.7,1.5,10.1,9.0,2.17608695652,3.61576086957,94.9456521739,63.4565217391,1.55434782609,0.891304347826,2.47826086957,4.09782608696,2.71428571429
James Johnson,2016-17,29,MIA,NBA,76,27.4,6-9,5,2085,6.4,13.3,4.9,8.9,1.5,4.4,2.6,3.7,1.1,5.3,6.5,4.8,1.3,1.5,3.0,3.4,16.8,0.479,0.548,0.34,0.535,0.707,0.564,17.0,0.333,0.28,3.5,16.6,9.9,20.9,1.8,3.2,16.5,22.0,107,105,1.9,3.2,5.1,0.117,0.5,2.2,2.7,2.5,1.73146341463,3.80170731707,51.9268292683,38.0975609756,0.451219512195,0.329268292683,1.78048780488,3.46341463415,2.0
Jared Dudley,2016-17,31,PHO,NBA,64,21.3,6-7,7,1362,4.1,9.1,2.1,3.8,2.0,5.4,1.1,1.7,0.8,5.1,5.9,3.2,1.1,0.4,1.9,4.1,11.5,0.454,0.559,0.379,0.565,0.662,0.579,10.6,0.587,0.188,2.4,15.9,9.0,12.5,1.5,0.9,16.1,13.7,110,113,1.1,0.7,1.8,0.065,-0.1,-0.1,-0.2,0.6,1.19358974359,3.35282051282,38.5256410256,32.0,0.448717948718,0.166666666667,1.20512820513,2.55128205128,1.95833333333
Jason Smith,2016-17,30,WAS,NBA,74,14.4,7-0,3,1068,5.9,11.1,4.6,8.5,1.2,2.6,1.2,1.7,2.2,6.5,8.7,1.2,0.7,1.9,2.0,5.7,14.2,0.529,0.546,0.474,0.585,0.686,0.598,13.6,0.237,0.155,6.8,20.4,13.6,5.0,1.0,4.3,14.2,16.7,110,108,1.0,1.3,2.3,0.103,-2.0,0.6,-1.3,0.2,0.922526315789,3.98842105263,22.5368421053,17.4526315789,0.178947368421,0.0421052631579,1.37894736842,2.69473684211,1.79452054795
Jason Terry,2016-17,39,MIL,NBA,74,18.4,6-2,0,1365,2.8,6.4,0.8,1.9,1.9,4.5,0.6,0.8,0.4,2.4,2.8,2.6,1.2,0.5,0.9,2.5,8.1,0.432,0.444,0.427,0.582,0.828,0.6,9.0,0.704,0.119,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,116,112,1.2,0.9,2.1,0.075,-0.5,-0.6,-1.1,0.3,1.19529411765,3.96541176471,20.0,15.9882352941,0.341176470588,0.0823529411765,0.635294117647,0.882352941176,1.31707317073
Jaylen Brown,2016-17,20,BOS,NBA,78,17.2,6-7,20,1341,5.2,11.4,3.9,7.7,1.2,3.6,2.3,3.3,1.2,4.7,5.9,1.7,0.9,0.5,1.8,3.8,13.8,0.454,0.507,0.341,0.508,0.685,0.539,10.3,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,102,110,0.2,1.3,1.5,0.053,-3.1,-0.9,-4.0,-0.7,1.1821875,4.244375,20.625,13.65625,0.1875,0.0416666666667,0.6875,1.17708333333,1.04761904762
Jeff Green,2016-17,30,ORL,NBA,69,22.2,6-9,11,1534,5.2,13.1,3.9,8.6,1.2,4.5,3.4,3.9,0.9,4.1,5.0,1.9,0.9,0.3,1.8,2.4,15.0,0.394,0.458,0.275,0.442,0.863,0.505,10.5,0.346,0.301,2.7,12.8,7.6,8.1,1.2,0.7,10.6,20.3,99,113,-0.2,0.9,0.7,0.022,-2.8,-1.8,-4.6,-1.0,1.39671428571,3.799,32.0142857143,21.3714285714,0.285714285714,0.185714285714,1.34285714286,2.21428571429,1.59322033898
Jeff Teague,2016-17,28,IND,NBA,82,32.4,6-2,82,2657,5.4,12.3,4.2,8.9,1.2,3.4,4.9,5.6,0.4,4.0,4.5,8.7,1.4,0.4,2.9,2.2,17.0,0.442,0.475,0.357,0.492,0.867,0.574,19.2,0.277,0.457,1.4,12.4,7.0,36.4,1.9,1.1,16.5,22.1,115,110,5.7,2.4,8.1,0.146,2.4,-0.6,1.9,2.6,2.05764705882,3.792,74.9882352941,55.6352941176,1.44705882353,0.623529411765,0.976470588235,1.49411764706,1.27692307692
Jerami Grant,2016-17,22,TOT,NBA,80,19.1,6-8,4,1531,3.6,7.7,2.6,5.0,1.0,2.7,2.1,3.5,0.9,4.0,4.8,1.1,0.8,1.9,1.0,3.5,10.3,0.463,0.514,0.371,0.529,0.612,0.556,10.1,0.354,0.448,2.7,12.2,7.4,4.2,1.1,4.1,10.1,12.1,111,108,1.1,1.8,2.9,0.091,-3.0,0.9,-2.1,0.0,1.32779069767,4.11558139535,23.5465116279,17.523255814,0.186046511628,0.0581395348837,1.10465116279,2.23255813953,1.26666666667
Jeremy Lamb,2016-17,24,CHO,NBA,62,18.4,6-5,5,1143,7.1,15.5,5.8,10.9,1.3,4.6,3.5,4.1,0.9,7.4,8.3,2.4,0.9,0.7,1.3,3.1,19.0,0.46,0.536,0.281,0.502,0.853,0.55,17.0,0.297,0.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,109,108,1.4,1.3,2.7,0.115,-0.8,-0.8,-1.7,0.1,1.11694444444,3.70375,23.4583333333,14.5416666667,0.361111111111,0.125,0.888888888889,1.55555555556,1.30612244898
Jerian Grant,2016-17,24,CHI,NBA,63,16.3,6-4,28,1028,4.5,10.5,2.8,5.8,1.7,4.7,2.3,2.6,0.6,3.3,3.9,4.2,1.6,0.3,1.5,3.3,13.0,0.425,0.473,0.366,0.507,0.89,0.555,13.1,0.445,0.243,1.8,9.9,5.8,17.3,2.3,0.6,11.7,16.0,114,108,1.3,1.2,2.5,0.118,0.0,-0.3,-0.3,0.4,0.891547619048,3.33857142857,21.9880952381,16.4523809524,0.321428571429,0.047619047619,0.380952380952,0.75,0.914285714286
Jimmy Butler,2016-17,27,CHI,NBA,76,37.0,6-7,75,2809,7.3,16.0,6.1,12.9,1.2,3.2,7.5,8.7,1.7,4.4,6.0,5.3,1.8,0.4,2.0,1.4,23.3,0.455,0.477,0.367,0.492,0.865,0.586,25.1,0.198,0.54,4.9,13.2,9.0,24.8,2.6,0.9,9.3,26.5,123,106,10.1,3.8,13.8,0.236,5.8,1.1,6.9,6.3,2.44882352941,3.96435294118,66.1764705882,42.5058823529,1.08235294118,0.282352941176,1.36470588235,2.37647058824,1.75757575758
Joe Harris,2016-17,25,BRK,NBA,52,21.9,6-6,11,1138,4.9,11.5,2.2,4.5,2.7,7.0,1.1,1.6,0.5,4.1,4.7,1.7,0.9,0.3,1.7,3.8,13.5,0.425,0.489,0.385,0.543,0.714,0.558,9.0,0.61,0.135,1.5,12.0,6.8,7.3,1.2,0.5,12.5,16.5,101,113,0.1,0.6,0.8,0.032,-1.4,-1.5,-3.0,-0.3,1.51592592593,4.21462962963,26.3333333333,17.9444444444,0.333333333333,0.12962962963,1.09259259259,1.77777777778,1.55263157895
Joe Ingles,2016-17,29,UTA,NBA,82,24.0,6-8,26,1972,3.7,8.2,1.5,3.1,2.2,5.1,0.9,1.2,0.4,4.3,4.7,4.1,1.8,0.1,2.0,3.0,10.6,0.452,0.471,0.441,0.589,0.735,0.604,12.4,0.619,0.151,1.4,13.5,7.6,17.1,2.6,0.3,18.2,13.9,112,105,2.0,3.0,5.0,0.122,0.9,1.8,2.7,2.3,1.66362637363,4.08571428571,35.9010989011,27.4945054945,0.626373626374,0.373626373626,0.593406593407,1.0,1.01886792453
Joe Johnson,2016-17,35,UTA,NBA,78,23.6,6-7,14,1843,5.3,12.2,3.3,7.2,2.1,5.0,1.2,1.5,0.6,4.1,4.7,2.8,0.7,0.4,1.3,1.8,14.0,0.436,0.454,0.411,0.521,0.818,0.542,12.8,0.412,0.123,2.1,12.7,7.6,12.6,1.0,0.8,9.5,18.5,109,108,1.7,2.1,3.8,0.099,-0.1,-0.1,-0.2,0.8,1.54422222222,3.809,35.5444444444,25.3111111111,0.522222222222,0.155555555556,0.733333333333,1.41111111111,1.17857142857
Joffrey Lauvergne,2016-17,25,TOT,NBA,70,14.0,6-11,1,980,5.4,12.3,4.2,8.7,1.2,3.6,1.7,2.7,2.6,6.6,9.2,2.6,0.9,0.2,2.1,3.0,13.8,0.44,0.483,0.337,0.49,0.63,0.509,12.6,0.292,0.217,8.0,20.1,14.1,10.8,1.3,0.5,13.2,18.5,104,108,0.4,1.1,1.5,0.075,-2.3,-0.9,-3.2,-0.3,0.799418604651,3.50209302326,19.7209302326,14.0465116279,0.104651162791,0.0348837209302,0.941860465116,1.83720930233,1.47272727273
John Henson,2016-17,26,MIL,NBA,58,19.4,6-11,39,1123,5.1,9.9,5.1,9.9,0.0,0.0,2.4,3.4,2.9,6.5,9.5,1.8,0.9,2.5,1.7,4.8,12.6,0.515,0.516,0.0,0.515,0.692,0.55,15.3,0.003,0.346,9.6,20.8,15.3,7.7,1.3,6.1,13.0,16.6,110,106,1.1,1.6,2.7,0.115,-2.6,2.5,-0.1,0.5,0.919756097561,2.92085365854,17.2804878049,12.0487804878,0.158536585366,0.109756097561,2.0,3.90243902439,2.92857142857
John Wall,2016-17,26,WAS,NBA,78,36.4,6-4,78,2836,8.2,18.2,7.1,14.8,1.1,3.5,5.4,6.7,0.7,3.4,4.1,10.5,2.0,0.6,4.1,1.9,22.9,0.451,0.48,0.327,0.482,0.801,0.541,23.2,0.19,0.367,2.3,10.6,6.5,46.9,2.7,1.4,16.2,30.6,110,109,5.7,3.0,8.8,0.148,3.8,0.2,4.0,4.3,2.23043478261,3.69576086957,87.5543478261,58.0217391304,1.52173913043,0.902173913043,0.858695652174,1.60869565217,1.05333333333
Jon Leuer,2016-17,27,DET,NBA,75,25.9,6-10,34,1944,5.7,12.0,4.8,8.9,0.9,3.1,1.8,2.1,1.9,5.6,7.4,2.1,0.6,0.5,1.2,2.7,14.2,0.48,0.545,0.293,0.518,0.867,0.551,14.2,0.259,0.175,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,113,109,2.5,2.0,4.5,0.112,-0.4,0.5,0.2,1.1,1.75575,4.070125,43.175,32.7625,0.175,0.2375,2.2625,3.85,2.58571428571
Jonas Jerebko,2016-17,29,BOS,NBA,78,15.8,6-10,6,1232,3.3,7.7,2.0,3.9,1.3,3.8,0.8,1.1,1.8,6.2,8.0,2.1,0.8,0.5,1.1,3.6,8.7,0.435,0.523,0.346,0.521,0.703,0.537,9.3,0.496,0.141,5.5,19.1,12.3,8.1,1.0,1.1,12.3,11.4,109,109,0.8,1.3,2.1,0.081,-2.4,0.3,-2.1,0.0,0.985670103093,3.94525773196,25.3195876289,21.206185567,0.309278350515,0.113402061856,1.12371134021,2.01030927835,1.51388888889
Jonas Valanciunas,2016-17,24,TOR,NBA,80,25.8,7-0,80,2066,6.8,12.2,6.8,12.2,0.0,0.0,3.1,3.8,3.9,9.3,13.2,1.0,0.6,1.1,1.8,3.8,16.7,0.557,0.557,0.5,0.558,0.811,0.601,20.1,0.003,0.309,12.4,29.1,20.8,4.4,0.9,2.6,11.7,19.5,120,105,4.9,3.0,7.9,0.183,-0.5,-0.1,-0.6,0.7,1.64956043956,3.92846153846,43.9010989011,31.8351648352,0.32967032967,0.0549450549451,3.42857142857,6.68131868132,3.67058823529
Jonathon Simmons,2016-17,27,SAS,NBA,78,17.8,6-6,8,1392,4.6,10.9,3.8,8.2,0.8,2.6,2.6,3.4,0.5,3.6,4.1,3.3,1.2,0.6,2.0,3.8,12.5,0.42,0.461,0.294,0.456,0.75,0.504,9.9,0.242,0.314,1.7,11.1,6.5,13.2,1.7,1.5,13.7,18.0,100,105,-0.1,2.1,2.0,0.068,-2.8,0.9,-1.9,0.0,1.24180851064,4.07840425532,26.9893617021,18.6063829787,0.478723404255,0.106382978723,0.691489361702,1.1170212766,1.10169491525
Jordan Clarkson,2016-17,24,LAL,NBA,82,29.2,6-5,19,2397,7.2,16.1,5.4,10.7,1.8,5.3,2.0,2.5,0.7,3.0,3.7,3.2,1.3,0.1,2.5,2.3,18.1,0.445,0.503,0.329,0.5,0.798,0.526,13.1,0.332,0.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,102,115,0.5,0.7,1.2,0.024,-0.5,-2.3,-2.7,-0.4,2.05716049383,4.26049382716,46.5555555556,29.3209876543,0.58024691358,0.246913580247,0.777777777778,1.24691358025,1.21153846154
Josh Richardson,2016-17,23,MIA,NBA,53,30.5,6-6,34,1614,4.5,11.4,2.8,6.4,1.7,5.1,1.3,1.7,0.8,3.0,3.7,3.1,1.3,0.9,1.4,2.9,12.0,0.394,0.444,0.33,0.467,0.779,0.493,10.7,0.442,0.15,2.4,9.2,5.8,12.7,1.9,1.9,10.6,16.8,102,108,0.3,1.9,2.2,0.066,-1.0,1.1,0.2,0.9,1.3143902439,2.62841463415,30.8292682927,22.6463414634,0.329268292683,0.109756097561,0.634146341463,1.37804878049,1.3
Jrue Holiday,2016-17,26,NOP,NBA,67,32.7,6-4,61,2190,6.7,14.7,5.0,10.1,1.6,4.6,2.0,2.8,0.8,3.6,4.3,8.0,1.6,0.7,3.2,2.2,16.9,0.453,0.498,0.356,0.509,0.708,0.532,17.1,0.314,0.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,104,108,1.2,2.6,3.8,0.084,1.2,0.5,1.7,2.0,1.89814814815,3.49839506173,66.0,49.1604938272,0.802469135802,0.407407407407,0.913580246914,1.59259259259,1.42307692308
Juan Hernangomez,2016-17,21,DEN,NBA,62,13.6,6-9,9,842,4.3,9.6,2.4,4.7,2.0,4.8,2.4,3.2,1.8,6.2,8.0,1.2,1.2,0.5,1.3,2.7,13.0,0.451,0.495,0.407,0.554,0.75,0.592,13.3,0.504,0.339,5.7,18.7,12.3,4.7,1.7,1.1,10.7,14.6,117,112,1.2,0.6,1.8,0.103,-0.1,-1.2,-1.3,0.1,0.763086419753,3.30827160494,13.5308641975,9.59259259259,0.123456790123,0.0246913580247,0.765432098765,1.30864197531,1.67567567568
Julius Randle,2016-17,22,LAL,NBA,74,28.8,6-9,73,2132,6.4,13.1,6.1,12.0,0.3,1.1,3.4,4.8,2.5,8.2,10.7,4.5,0.8,0.6,2.9,4.2,16.5,0.488,0.507,0.27,0.499,0.723,0.543,16.3,0.082,0.365,7.5,25.8,16.3,19.3,1.1,1.4,16.2,21.4,107,112,2.0,1.5,3.5,0.08,-0.7,0.7,0.0,1.1,1.74481012658,3.69430379747,51.0,36.8101265823,0.493670886076,0.20253164557,2.77215189873,4.67088607595,3.26865671642
Justin Anderson,2016-17,23,TOT,NBA,75,16.4,6-6,10,1228,5.5,12.9,3.8,7.2,1.7,5.7,3.0,3.8,2.0,5.2,7.2,1.9,1.2,0.7,1.9,3.2,15.6,0.424,0.522,0.299,0.49,0.791,0.537,13.9,0.442,0.294,6.2,16.9,11.3,8.8,1.7,1.6,11.7,20.9,104,109,0.6,1.3,1.9,0.074,-1.2,-0.3,-1.6,0.1,1.06658536585,3.86390243902,26.4756097561,18.5,0.19512195122,0.0975609756098,0.914634146341,1.4512195122,1.44230769231
Justin Hamilton,2016-17,26,BRK,NBA,64,18.4,7-0,7,1177,5.3,11.6,3.6,6.1,1.7,5.5,1.2,1.6,2.2,5.8,8.0,1.7,0.9,1.3,1.3,2.8,13.5,0.459,0.601,0.304,0.532,0.75,0.55,13.6,0.478,0.137,6.5,17.0,11.8,7.3,1.2,2.8,9.7,16.2,109,110,1.0,1.0,2.1,0.084,-0.9,0.2,-0.8,0.4,1.06474358974,3.55858974359,24.8461538462,18.9487179487,0.25641025641,0.0384615384615,2.11538461538,4.11538461538,2.94642857143
Justin Holiday,2016-17,27,NYK,NBA,82,20.0,6-6,4,1639,5.1,11.8,3.0,5.8,2.1,6.0,1.4,1.8,0.6,4.3,4.9,2.2,1.4,0.7,1.4,2.4,13.8,0.433,0.513,0.355,0.523,0.825,0.549,12.7,0.507,0.149,1.8,13.1,7.4,9.2,2.0,1.5,10.3,16.9,108,111,1.3,1.2,2.5,0.073,-0.3,-0.8,-1.1,0.4,1.45414634146,4.36536585366,27.487804878,19.0609756098,0.426829268293,0.109756097561,0.914634146341,1.74390243902,1.171875
Jusuf Nurkic,2016-17,22,TOT,NBA,65,21.4,7-0,48,1391,7.0,13.8,7.0,13.8,0.0,0.0,3.1,5.4,4.0,8.1,12.1,3.2,1.3,1.9,3.7,4.2,17.1,0.507,0.508,0.0,0.507,0.571,0.528,17.5,0.002,0.393,12.3,24.8,18.6,13.9,1.8,4.2,18.6,23.9,101,107,0.2,1.8,2.0,0.068,-2.3,2.2,-0.2,0.6,1.22558441558,3.43454545455,36.9090909091,25.7142857143,0.181818181818,0.207792207792,2.53246753247,4.7012987013,3.25
KarlAnthony Towns,2016-17,21,MIN,NBA,82,37.0,7-0,82,3030,9.5,17.6,8.3,14.3,1.2,3.3,4.2,5.1,3.5,8.4,12.0,2.6,0.7,1.2,2.5,2.9,24.5,0.542,0.582,0.367,0.576,0.832,0.618,26.0,0.186,0.289,11.2,27.8,19.4,13.2,1.0,2.9,11.3,27.5,121,110,9.9,2.8,12.7,0.201,4.8,0.3,5.0,5.4,2.46096385542,4.01975903614,70.5301204819,45.8554216867,0.710843373494,0.21686746988,3.92771084337,7.38554216867,4.28947368421
Kawhi Leonard,2016-17,25,SAS,NBA,74,33.4,6-7,74,2474,9.3,19.1,7.1,13.5,2.1,5.6,6.8,7.8,1.2,5.1,6.3,3.8,1.9,0.8,2.2,1.8,27.5,0.485,0.529,0.381,0.541,0.88,0.611,27.5,0.294,0.407,3.7,15.7,9.8,18.9,2.7,1.8,9.1,31.1,121,102,8.9,4.7,13.6,0.264,6.4,1.5,7.9,6.2,2.21195652174,3.9727173913,52.7826086957,29.7173913043,0.836956521739,0.184782608696,1.14130434783,2.42391304348,1.41891891892
